"Name","Name_","Molecule.Max.Phase","Molecular.Weight","X.RO5.Violations","AlogP","Compound.Key","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","Affinity","Data.Validity.Comment","Comment","Uo.Units","Ligand.Efficiency.BEI","Ligand.Efficiency.LE","Ligand.Efficiency.LLE","Ligand.Efficiency.SEI","Potential.Duplicate","Assay.ChEMBL.ID","Assay.Description","Assay.Type","BAO.Format.ID","BAO.Label","Assay.Organism","Assay.Tissue.ChEMBL.ID","Assay.Tissue.Name","Assay.Cell.Type","Assay.Subcellular.Fraction","Assay.Parameters","Assay.Variant.Accession","Assay.Variant.Mutation","Target.ChEMBL.ID","Target.Name","Target.Organism","Target.Type","Document.ChEMBL.ID","Source.ID","Source.Description","Document.Journal","Document.Year","Cell.ChEMBL.ID","Properties","Action.Type","Permeable"
"CHEMBL318174",NA,NA,535.64,1,4.48,"16","COc1cc(OC(C)C2CCN(C(C)=O)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",54,"nM",7.27,NA,NA,"UO_0000065",13.57,0.25,2.79,8.2,0,"CHEMBL761405","Binding affinity against cloned human oxytocin receptor from human embryonic kidney cells","B","BAO_0000219","cell-based format",NA,NA,NA,"kidney",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1130655",1,"Scientific Literature","Bioorg Med Chem Lett",1998,NA,NA,NA,FALSE
"CHEMBL1790711",NA,NA,1282.42,NA,NA,"8","CC[C@@H](C)[C@H]1NC(=O)[C@H](c2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H]([C@H](C)O)NC1=O","Ki","'='",0.4,"nM",9.4,NA,NA,"UO_0000065",7.33,NA,NA,NA,0,"CHEMBL762237","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135468",1,"Scientific Literature","J Med Chem",2002,NA,NA,NA,FALSE
"CHEMBL24816",NA,NA,504.59,1,3.84,"4d","CC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2cccc3ccccc23)C1=O","Ki","'='",100,"nM",7,NA,NA,"UO_0000065",13.87,0.25,3.16,7.7,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL278802",NA,NA,559.07,1,4.08,"2d","CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2cccc(Cl)c2)C1=O","Ki","'='",19.95,"nM",7.7,NA,NA,"UO_0000065",13.77,0.26,3.62,7.13,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL143304",NA,NA,451.52,0,3.35,"3","CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)cc1","Ki","'='",130,"nM",6.89,NA,NA,"UO_0000065",15.25,0.28,3.54,7.81,0,"CHEMBL761403","Binding affinity was evaluated by measuring the displacement of [3H]-OT (oxytocin) from specific binding sites in uterine tissue obtained from human. ","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1128191",1,"Scientific Literature","J Med Chem",1995,NA,NA,NA,TRUE
"CHEMBL1090417",NA,NA,365.79,0,3.2,"7","COc1ccc(N(C)C(=O)N2CC(Oc3ccc(F)cc3Cl)C2)cn1","Ki","'='",67.2,"nM",7.17,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1115874","Antagonist activity at human oxytocin receptor expressed in CHO cells by beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155414",1,"Scientific Literature","Bioorg Med Chem Lett",2010,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL1092098",NA,NA,318.38,0,4.03,"3","COc1ccc(N(C)C(=O)c2ccc(-c3ccccc3)cc2)cn1","Ki","'='",90,"nM",7.05,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1111571","Antagonist activity at human cloned OT receptor by cell based beta-lactamase reporter gene assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1156290",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL511215",NA,NA,402.46,0,3.56,"18","COCc1nnc(-c2cnc(-c3ccc(C)c(C)c3)cn2)n1-c1ccc(OC)nc1","Ki","'='",201,"nM",6.7,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL974600","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase reporter assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155900",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL511265",NA,NA,406.42,0,3.39,"11","COCc1nnc(-c2cnc(-c3ccc(F)c(C)c3)cn2)n1-c1ccc(OC)nc1","Ki","'='",17,"nM",7.77,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL974600","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase reporter assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155900",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL475561",NA,NA,360.46,0,4.26,"12d","N#Cc1ccccc1-c1ccc(C(=O)N(CC2CC2)CC2CCCO2)cc1","Ki","'='",1995.26,"nM",5.7,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1035607","Antagonist activity at human oxytocin receptor expressed in CHO cells by FLIPR assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141024",1,"Scientific Literature","Bioorg Med Chem Lett",2009,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL482322",NA,NA,440.47,1,5.59,"15e","O=C(c1ccc(-c2ncccc2C(F)(F)F)cc1)N(Cc1ccccc1)CC1CCCO1","Ki","'='",1000,"nM",6,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1035607","Antagonist activity at human oxytocin receptor expressed in CHO cells by FLIPR assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141024",1,"Scientific Literature","Bioorg Med Chem Lett",2009,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL193773",NA,NA,532.69,1,3.76,"40","CC(=O)Nc1cccc([C@H](C(=O)NC(C)(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)c1","Ki","'='",6.31,"nM",8.2,NA,NA,"UO_0000065",15.39,0.29,4.44,7.62,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,FALSE
"CHEMBL2017868",NA,NA,707.63,1,4.33,"2","CS(=O)(=O)N1CCC(Oc2ccc(CC(=O)N3CCC(N4C(=O)CCc5ccccc54)CC3)c(OC/C=C\I)c2)CC1","Ki","'='",5.7,"nM",8.24,NA,NA,"UO_0000065",11.65,0.27,3.91,8.55,0,"CHEMBL2019478","Displacement of [3H]oxytocin from human oxytocin receptor after 1.5 hrs by liquid scintillation counting","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2016538",1,"Scientific Literature","Bioorg Med Chem",2012,NA,NA,NA,TRUE
"CHEMBL24526",NA,NA,589.61,1,4.71,"8","CC(=O)N1CCC(Oc2ccc(CC(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)c(OCC(F)(F)F)c2)CC1","Ki","'='",1.4,"nM",8.85,NA,NA,"UO_0000065",15.02,0.29,4.14,9.99,0,"CHEMBL761401","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1132047",1,"Scientific Literature","Bioorg Med Chem Lett",1999,NA,NA,NA,TRUE
"CHEMBL24678",NA,NA,573.09,1,4.47,"2g","CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCCc2cccc(Cl)c2)C1=O","Ki","'='",100,"nM",7,NA,NA,"UO_0000065",12.21,0.23,2.53,6.49,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL26398",NA,NA,602.5,1,2.27,"3c","CS(=O)(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)N[C@@H](Cc2ccc(Cl)c(Cl)c2)C(N)=O)C1=O","Ki","'='",501.19,"nM",6.3,NA,NA,"UO_0000065",10.46,0.22,4.03,4.17,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL2113207",NA,NA,468.92,0,3.01,"63a","O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)N/N=C1\C(=O)Nc2ccccc21","Ki","'='",8.7,"nM",8.06,NA,NA,"UO_0000065",17.19,0.34,5.05,7.47,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,FALSE
"CHEMBL590097",NA,NA,395.46,0,2.78,"14","COCc1nnc(N2CC[C@@H](Oc3ccccc3C)C2)n1-c1ccc(OC)nc1","Ki","'='",28.5,"nM",7.54,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1050363","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1153191",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL565189",NA,NA,430.8,0,4.16,"12","COc1ccc(-n2c(C)nnc2-c2cnc(Oc3c(F)ccc(F)c3Cl)cn2)cn1","Ki","'='",8.8,"nM",8.06,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1059543","Antagonist activity at human cloned oxytocin receptor by cell based beta-lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1152916",1,"Scientific Literature","Bioorg Med Chem Lett",2009,NA,NA,NA,TRUE
"CHEMBL24456",NA,NA,601.67,2,5.57,"10","O=C(Cc1ccc(OC2CCN(CC3CC3)CC2)cc1OCC(F)(F)F)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",1,"nM",9,NA,NA,"UO_0000065",14.96,0.29,3.43,12.58,0,"CHEMBL761401","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1132047",1,"Scientific Literature","Bioorg Med Chem Lett",1999,NA,NA,NA,TRUE
"CHEMBL256391",NA,NA,482.58,0,1.63,"18","Cc1nc([C@H](C(=O)N(C)CCO)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1","Ki","'='",1.259,"nM",8.9,NA,NA,"UO_0000065",18.44,0.35,7.27,7.67,0,"CHEMBL946012","Binding affinity to human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1142309",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL3416861",NA,NA,366.85,0,4.48,"12","O=C(c1c[nH]c2cc(Cl)ccc12)N1CCC2(CC1)OCc1ccccc12","Ki","'='",7524,"nM",5.12,NA,NA,"UO_0000065",13.97,0.27,0.64,11.3,0,"CHEMBL3419320","Displacement of [3H]-oxytocin from human oxytocin receptor expressed in HEK cell membranes after 1 hr by scintillation proximity assay","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL3414481",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3307715",NA,NA,TRUE
"CHEMBL24786",NA,NA,574.68,1,4.58,"2j","CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2cccc3ccccc23)C1=O","Ki","'='",15.85,"nM",7.8,NA,NA,"UO_0000065",13.57,0.25,3.22,7.23,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL2113179",NA,NA,527,1,2.93,"71","O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(CCCO)cc1)N/N=C1\C(=O)Nc2ccccc21","Ki","'='",4.1,"nM",8.39,NA,NA,"UO_0000065",15.92,0.32,5.46,6.54,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,FALSE
"CHEMBL197378",NA,NA,537.64,1,3.12,"57b","CCOc1ccc(S(=O)(=O)N(CC(=O)N2Cc3ccccc3CC2CC(N)=O)c2ccc(OC)cc2)cc1","Ki","'='",510,"nM",6.29,NA,NA,"UO_0000065",11.7,0.23,3.17,5.28,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,TRUE
"CHEMBL2113177",NA,NA,597.1,1,2.75,"70","O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(NCCN2CCOCC2)cc1)N/N=C1\C(=O)Nc2ccccc21","Ki","'='",7,"nM",8.15,NA,NA,"UO_0000065",13.66,0.27,5.4,6.16,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,FALSE
"CHEMBL302029",NA,NA,614.72,2,5.91,"54","COc1cc(OC2CCN(C3CCCc4ncccc43)CC2)c(F)cc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",2.5,"nM",8.6,NA,NA,"UO_0000065",13.99,0.26,2.69,10.19,0,"CHEMBL762236","Binding affinity for cloned human oxytocin receptor (OT-R)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1131248",1,"Scientific Literature","J Med Chem",1998,NA,NA,NA,TRUE
"CHEMBL302297",NA,NA,600.72,1,4.75,"37","COc1cc(OC2CCN(Cc3c(C)cc[n+]([O-])c3C)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",1,"nM",9,NA,NA,"UO_0000065",14.98,0.28,4.25,9.14,0,"CHEMBL762236","Binding affinity for cloned human oxytocin receptor (OT-R)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1131248",1,"Scientific Literature","J Med Chem",1998,NA,NA,NA,FALSE
"CHEMBL31986",NA,NA,434.52,0,4.27,"3a","Cc1nc(-c2ccncc2)sc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",125.89,"nM",6.9,NA,NA,"UO_0000065",15.88,0.3,2.63,9.12,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,FALSE
"CHEMBL31941",NA,NA,537.64,1,4.16,"3o","CS(=O)(=O)N1CCC[C@@H]1Cc1coc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc12","Ki","'='",199.53,"nM",6.7,NA,NA,"UO_0000065",12.46,0.24,2.54,6.68,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,TRUE
"CHEMBL2037515",NA,NA,476.62,0,3.03,"76","CCC(CC)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1ccc(C)nc1C","Ki","'='",0.05012,"nM",10.3,NA,NA,"UO_0000065",21.61,0.4,7.27,11.27,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037507",NA,NA,476.62,0,2.98,"65","CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1cnc(C)cc1C","Ki","'='",0.03981,"nM",10.4,NA,NA,"UO_0000065",21.82,0.41,7.42,12.59,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037504",NA,NA,476.62,0,2.98,"62","CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1cc(C)cnc1C","Ki","'='",0.7943,"nM",9.1,NA,NA,"UO_0000065",19.09,0.36,6.12,11.02,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL482321",NA,NA,401.51,1,5.18,"15c","COc1ccccc1-c1ccc(C(=O)N(Cc2ccccc2)CC2CCCO2)cc1","Ki","'='",63.1,"nM",7.2,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1035607","Antagonist activity at human oxytocin receptor expressed in CHO cells by FLIPR assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141024",1,"Scientific Literature","Bioorg Med Chem Lett",2009,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL306010",NA,NA,614.74,2,5.06,"40","COc1cc(OC2CCN(Cc3c(C)cc(C)[n+]([O-])c3C)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",4.2,"nM",8.38,NA,NA,"UO_0000065",13.63,0.25,3.32,8.51,0,"CHEMBL762236","Binding affinity for cloned human oxytocin receptor (OT-R)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1131248",1,"Scientific Literature","J Med Chem",1998,NA,NA,NA,FALSE
"CHEMBL4127791",NA,NA,1096.34,NA,NA,"dOTortho","CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSCc2ccccc2CSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O","Ki","'='",220,"nM",6.66,NA,NA,"UO_0000065",6.07,NA,NA,NA,0,"CHEMBL4121240","Displacement of [3H]OT from human mammary gland oxytocin receptor expressed in HEK293 cell membrane after 1 hr by scintillation counting method","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4118114",1,"Scientific Literature","Bioorg Med Chem",2018,NA,NA,NA,FALSE
"CHEMBL3814126",NA,NA,1021.23,NA,NA,"4; [MeIle3]OT","CC[C@H](C)[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1C","Ki","'='",112.88,"nM",6.95,NA,NA,"UO_0000065",6.8,NA,NA,NA,0,"CHEMBL3816398","Displacement of [3H]8-arginine-vasopressin from human oxytocin receptor expressed in CHO cell membrane incubated for 1 hr by liquid scintillation counting method","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL3813659",1,"Scientific Literature","Bioorg Med Chem",2016,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL104237",NA,NA,505.55,2,5.13,"20","COc1cc(O[C@H](C)c2ccncc2)c(F)cc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",2,"nM",8.7,NA,NA,"UO_0000065",17.21,0.32,3.57,10.71,0,"CHEMBL761405","Binding affinity against cloned human oxytocin receptor from human embryonic kidney cells","B","BAO_0000219","cell-based format",NA,NA,NA,"kidney",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1130655",1,"Scientific Literature","Bioorg Med Chem Lett",1998,NA,NA,NA,TRUE
"CHEMBL31163",NA,NA,524.58,1,4.45,"13h","O=C(Cc1cccnc1)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1","Ki","'='",25.12,"nM",7.6,NA,NA,"UO_0000065",14.49,0.27,3.15,7.24,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,FALSE
"CHEMBL30865",NA,NA,564.71,1,4.44,"3m","Cc1c(C)n(C[C@H]2CCCN2S(C)(=O)=O)c2ccc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)cc12","Ki","'='",398.11,"nM",6.4,NA,NA,"UO_0000065",11.33,0.22,1.96,6.94,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,FALSE
"CHEMBL66985",NA,NA,646.76,2,5.45,"43","CCc1c(CN2CCC(Oc3cc(OC)c(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)cc3F)CC2)c(C)cc(C)[n+]1[O-]","Ki","'='",0.81,"nM",9.09,NA,NA,"UO_0000065",14.06,0.26,3.64,9.23,0,"CHEMBL762236","Binding affinity for cloned human oxytocin receptor (OT-R)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1131248",1,"Scientific Literature","J Med Chem",1998,NA,NA,NA,FALSE
